"ProbeId","Log2FoldChange","AdjustedPValue"
3890326,-0.273702059077356,0.811874490113092
430386,-0.131080001705207,0.959451415390707
4210594,-0.00831371063567854,0.943926495945658
4180100,0.0146208391074722,0.946287906104611
5570414,-0.00285401002191765,0.954232726320079
6860349,0.0400459956082377,0.999774322760053
3830768,-0.1879421,0.4968303
5820563,0.0855426588424395,0.794761420252679
6110577,-0.111175720728635,0.999557775842075
4810753,0.029410153194803,0.584516990902038
1170553,-0.0249516725040362,0.979446247066172
3120139,-0.148479247111691,0.465901414838363
7200463,-0.0106646441416691,0.956973779692991
4540358,-0.140937695168246,0.334930254628435
5670075,0.0377956264831498,0.999918641374398
5720242,0.0159938415295215,0.984448256736356
4920201,-0.155167099477757,0.653687775494019
6400356,0.07940157,0.9150498
990129,0.0142402732907465,0.846297212631183
110181,-0.0875477811720522,0.779679223568581
3520332,0.0174509112400028,0.962655834806713
150224,0.005201376,0.9748579
1300368,-0.00828181731321198,0.919446174464308
2970059,-0.02765533,0.8875389
3870400,-0.09785057,0.8103697
2350091,-0.0859367845818415,0.792956926631902
5900068,-0.0611979468607311,0.810307428671748
3840754,-0.0528264527342959,0.966711183145084
7330088,0.09646978,0.7671676
2370601,0.00506378932062379,0.996174854901369
730020,-0.0780601799534217,0.821915068572422
4480091,0.217859127718182,0.280597327987799
2370653,-0.0811906762299843,0.751634382807639
4150458,0.0333715128198904,0.938714189931192
110095,-0.132281624546739,0.653720275021753
1510133,-0.148304650992544,0.959451415390707
160309,-0.0239161689121534,0.952000844354439
3390608,0.00152918,0.9959271
1070142,0.0641222112033688,0.542128369352497
1450441,-0.0882590547840278,0.959451415390707
4640142,-0.111311376790439,0.516168844380515
5690274,-0.0293720375883755,0.999968670564841
7510114,0.08809574,0.8897069
5810452,-0.287687041418154,0.134326211232616
5860154,0.101917836110918,0.684208841440687
5810672,-0.0659005128312096,0.816422339035904
1850671,0.007760637106208,0.999918641374398
3120747,-0.000895521092012075,0.999918641374398
6180025,-0.0698796541367983,0.999557775842075
6480204,-0.120821274140722,0.949856410651101
650259,-0.426331674618638,0.199982323063341
7210519,-0.0311101084077281,0.966560824549195
1400474,0.005982755,0.9992786
4730437,0.0327459,0.9243912
3290437,-0.0140960170217017,0.999557775842075
2490376,0.0112773612021213,0.94002419574648
1440296,0.0186111527714079,0.999968670564841
1070709,0.00267103411946579,0.999918641374398
2450497,0.08365607,0.8054318
1660021,-0.175026130001982,0.695699448828501
7150630,-0.196832558980121,0.999918641374398
2630360,-0.0496683472150519,0.959757706801489
3180685,-0.042168,0.9324724
1110494,0.0132603975545313,0.999918641374398
7570632,-0.107513840078377,0.552881330737144
6980612,0.1835644,0.9082272
6020368,0.0425599984633189,0.999557775842075
1400341,0.00788313711507271,0.999557775842075
6840600,-0.00232184407958336,0.999918641374398
2030093,-0.00927551075402455,0.986330322556501
1340039,0.001902509,0.9994695
3840427,0.00368048060844028,0.960576595674608
1450647,-0.0336610253627132,0.999968670564841
3830041,0.233669281572492,0.999557775842075
1780678,-0.03318485,0.9264754
540528,-0.0472192963346565,0.952772529981261
4280612,-0.0313825939838397,0.999557775842075
2900441,-0.083439725098664,0.623643849495512
1580753,-0.10801619152546,0.707626427763303
7040369,0.151136120589263,0.544397754302362
5900491,-0.0303829346537388,0.556474965623917
3450243,-0.018705983461655,0.999774322760053
6980315,0.04132197,0.9837968
4830255,-0.329132386464334,0.372642175183596
380603,-0.150730043411938,0.330114929440213
2810326,-0.532087692428612,0.0443359376381271
4780136,-0.112228193936255,0.930551606878054
7650341,0.204653615690812,0.255581264009069
2970279,0.0341743766806308,0.987149502501513
2970347,-0.0276552757874047,0.747438714165105
2140376,-0.0637995077246369,0.467181060598318
7560500,-0.00395929528245365,0.969172145460905
380373,-0.0826143,0.7896892
7210731,-0.007510034,0.9682219
5890563,-0.02993507,0.9259582
6250685,-0.0488291454365513,0.882069022885462
5550497,0.0909982828368383,0.746167866473333
5490719,0.091342505600652,0.654159877203476
2490113,-0.422214944152406,0.50797239603855
2570020,-0.0259060461644252,0.964158617279778
5490240,-0.0139385097030829,0.959539049121767
3370747,0.00161242194944755,0.999968670564841
2140494,-0.0095103875452347,0.999774322760053
2070307,0.174034112189201,0.349426231261441
670500,0.0654769613437463,0.999557775842075
510136,0.0832689010255132,0.959451415390707
1410341,0.007240078,0.9862633
2030044,-0.0896552814565137,0.961739217736568
7650324,-0.07669237,0.8396765
3780170,-0.00641200648099449,0.882179104650852
4280162,-0.0238164577669808,0.97297130921504
4920687,0.00307953442431064,0.999774322760053
60292,-0.239473925868772,0.800891216869089
5390601,0.0786270442380701,0.999557775842075
4880113,-0.00314328469496772,0.979892373948118
6860196,-0.05096237,0.9175856
990576,-0.0447777323554401,0.967404017062349
3360669,0.01556515,0.9483895
6550719,-0.01687408,0.9920058
3520082,0.01993827,0.9687588
1660195,0.00607221365131316,0.999918641374398
2680433,0.0915640373373217,0.804451853626474
7510349,0.024054,0.9680617
10717,-0.04209025,0.9430245
6290019,-0.108769448343479,0.999699300483383
2320433,0.0380807558202561,0.999968670564841
6370736,-0.00656835771963316,0.946287906104611
70553,0.0577437740077826,0.949301464465477
6060601,-0.05749068,0.8935434
6860167,-0.0385224817866829,0.959699087086241
990544,0.162764735665803,0.999557775842075
3290139,0.05113495,0.8464826
160068,-0.03906498,0.9680617
6100762,-0.0715822774950148,0.873124819041197
130609,0.403964055536411,0.921510465083078
1710730,-0.278262556543014,0.999557775842075
1400259,-0.00879017174999497,0.881450717405707
3370189,-0.150837961688765,0.499786626752637
6980458,-0.0589690228167408,0.657240200980544
1510403,-0.0227027334037837,0.939394291327734
150114,-0.0217799319223522,0.999557775842075
510392,-0.0815169078512614,0.843450614133129
5560546,-0.0128134796910349,0.922025488960986
3890521,-0.0691802488769984,0.999557775842075
7560154,-0.0647321363116067,0.999557775842075
3800403,-0.110254495767752,0.999557775842075
3460072,0.02215169,0.9578663
2340348,-0.00810486746517469,0.999557775842075
5820008,0.0302000949863181,0.774991152644199
4480280,0.240386498979891,0.210000514306487
160754,-0.0333307308195483,0.777244816544989
4540730,-0.030332019533521,0.954373005029882
2230296,0.0230295294636012,0.999918641374398
3120735,-0.0458639106076522,0.999557775842075
630239,-0.263952718313653,0.20155182227511
3610164,-0.00851527089459569,0.947147372359612
2630202,-0.144671615133619,0.349864473177989
3830292,0.045848208866869,0.939397043248598
630445,0.06050296,0.8805644
6900672,0.150381846891845,0.212923092197867
6520156,-0.1282652,0.6673666
990470,0.152065481850732,0.999557775842075
5220022,-0.01086713,0.9848113
670128,0.142623088419531,0.921510465083078
830050,0.109493331459075,0.999699300483383
430377,0.08141185181967,0.999918641374398
6060739,-0.0049444631602924,0.999918641374398
5220433,0.0246654974805054,0.943728904951709
4490291,-0.005345075,0.990251
5890148,-0.0373762072510093,0.871662706762854
3310279,-0.002991695,0.9826016
6510500,-0.0686801747041574,0.483955212318074
6180170,0.0326950231982845,0.931837601278379
4880192,0.1289873,0.637371
2510707,-0.0631001744934867,0.959451415390707
6280435,-0.00337761561694183,0.999699300483383
7510100,-0.0886274002004397,0.999699300483383
7330735,-0.107845409164311,0.608973955187759
6480180,-0.1388751242695,0.999557775842075
4230296,0.00140221562700837,0.999918641374398
1440215,-0.132475631736622,0.509282604565988
4890703,-0.110441391050506,0.999699300483383
3370209,-0.06088777,0.846076
1940288,-0.0573797786738535,0.967984495814074
4150020,0.007878167,0.9757521
780487,-0.00158773712218441,0.999918641374398
7510408,0.007767837,0.9884715
130537,-0.02929804,0.9522262
5910332,0.0317625459482347,0.839570076241364
4040072,-0.03942367,0.9157059
3780113,0.0343952025506553,0.824847602525028
6370612,-0.00158059993484727,0.999699300483383
3060343,-0.0480418506601881,0.926177410588526
130093,-0.0131826573896276,0.999774322760053
2320494,-0.040953927945111,0.831677021444547
6280300,0.0743623273177985,0.927762557307977
7160446,0.0385685788567356,0.763303848691351
4640484,-0.157719113657151,0.30707897046005
6040673,0.0148378522180179,0.999918641374398
6590168,0.0171496946220806,0.920293466905006
4670021,-0.108385320272602,0.959451415390707
2970056,0.0290919186756193,0.999774322760053
7400537,-0.107804157095236,0.486124234715002
5130044,0.09514243,0.8955051
3440670,-0.0750728831540908,0.499344552665822
4280600,0.0458361710907722,0.999968670564841
6480441,-0.0587191457777756,0.999699300483383
1940152,-0.00192476536287423,0.99987964839079
5900445,0.0572872198904442,0.999557775842075
520292,2.39117043898673e-05,0.999926235367373
5290576,-0.248628816826258,0.959451415390707
7150519,-0.0340419757713173,0.977601215055893
2450136,0.01487278,0.9777664
1850369,0.0716337595896928,0.72693881081417
4570600,0.3171315,0.2771399
4040019,-0.0381836502045303,0.999557775842075
5270082,-0.0337290314929843,0.164977149597323
4260561,-0.286573902394244,0.0722747630165223
2810687,-0.141389,0.6939016
4290445,0.00712806893120099,0.999774322760053
6110176,-0.00133172864650266,0.980961711291125
110397,0.01743441,0.9595623
380402,-0.11603763805426,0.888791720118875
3850017,-0.00337815356044047,0.999557775842075
4050646,-0.0368517146570362,0.804838389460952
2120435,0.0200806023342563,0.85510044496231
4880722,-0.155118249871244,0.682025335519758
4070014,0.0268234465435517,0.999774322760053
6620040,0.0385919627407967,0.866744397865342
7000307,0.181302857836802,0.542281194271104
4490707,0.0102235057322888,0.928709997522666
1780575,-0.0832104841663739,0.999557775842075
4920609,-0.0244323707415299,0.999918641374398
6840768,-0.0919631586902936,0.652629627059893
1170053,0.0135858578431263,0.999968670564841
7320241,-0.05917429,0.8809548
7550280,-0.0243052614775285,0.999918641374398
3290220,0.069386709718092,0.723172049258926
3930753,0.0299551377667999,0.62553390200779
3940041,-0.0104227,0.9889066
7550671,0.158912005521277,0.640188216470158
6100463,-0.0133311431763783,0.999774322760053
6130494,0.06641863,0.9477413
70020,0.02189458,0.9463861
1030092,0.00713065397521806,0.966852308604921
3830196,0.0476765927084291,0.999774322760053
7400270,0.180951840399101,0.415323747943253
5670594,0.076665105352073,0.999699300483383
780035,-0.0454283046216828,0.425651864945953
4010719,-0.04012715,0.9463859
1010692,-0.120540316345764,0.485956831509037
6510152,0.1553466,0.5901701
4010138,0.106813,0.7997103
6110471,0.00198810371507285,0.991153412984753
6550326,-0.05176308,0.8472893
3360377,-0.0177481035511464,0.999918641374398
1850068,0.008122449,0.9776428
2850376,-0.105207568615479,0.603300720636604
7330463,0.0194770837552163,0.999774322760053
1500300,-0.180353578768401,0.355777838381609
3610520,0.117671106164483,0.729295836307016
4560762,0.0124054429988636,0.999968670564841
2370603,-0.1593089,0.488009
2810392,0.0517451805663089,0.999968670564841
1070280,-0.0103858016154641,0.987632805161251
3800470,0.1232215,0.8617711
3360593,0.0367301397757576,0.999774322760053
5360411,-0.0325286542985426,0.970810100676746
2570082,0.04378492,0.7731868
7560240,-0.03290291,0.9102967
1110020,-0.0194532227376891,0.999774322760053
3420367,0.0115273649212364,0.915422146093583
5900605,0.122817395097136,0.959451415390707
1780445,-0.0165258807455109,0.827395918911581
1070075,0.01577193,0.9398953
7100039,-0.01928774,0.9030444
70048,-0.166983877105502,0.385663405126424
4210524,-0.000210188020105306,0.99937305039102
5690278,0.015941434945721,0.981728666289696
3440424,-0.008258872,0.964098
3460091,0.0366678887474539,0.999774322760053
3800377,-0.0051729507089755,0.898188625749201
3440097,0.00631119789079282,0.979892373948118
6370605,-0.0521476727580055,0.906203308034144
7610193,-0.09047094,0.7357152
5490612,0.274589834715121,0.170727796003565
5080022,0.05034331,0.8980732
4150187,0.216475308943476,0.959451415390707
5490634,0.03702883,0.8528892
5690181,0.00305489067469189,0.989090382451138
360221,-0.0761120525208261,0.712014231469036
2570072,-0.0848699255922662,0.808668777769784
5900592,-0.09324312,0.7542971
1230722,-0.0316257200359882,0.895110802600092
4120451,0.013939192200108,0.999918641374398
4640360,0.00652063643728251,0.965947857834861
1580594,-0.0122120009435021,0.822459154757571
7100253,0.037539888987439,0.622001814768553
6980500,-0.073616414141048,0.767619955685681
5360220,0.0864129614276141,0.959451415390707
2190546,0.116504575645925,0.802187742609681
240673,-0.00562867432639713,0.909060499155337
1410221,-0.258728118321201,0.999968670564841
1580465,-0.1853711,0.6563924
4900706,-0.0300223290024881,0.999968670564841
20278,0.00272337603489614,0.986759187022184
5290131,0.0332650604699047,0.977601215055893
2230553,-0.0454852150587497,0.955592509824406
3370408,-0.200973640777457,0.435335780465128
3290131,-0.0194592236034064,0.908248257962417
7210196,0.269164603997828,0.367699790318621
5310358,0.0151318711066457,0.999918641374398
1820093,0.116500775966921,0.999557775842075
1990551,0.0135074337584555,0.999699300483383
3610452,-0.00672026810724979,0.999557775842075
7550411,-0.02375999508169,0.929695752098809
20543,-0.03641023,0.9855404
3870441,0.00915671247558958,0.919601470506869
2320022,-0.00436681620348178,0.991291301476265
870328,-0.0105602809247394,0.999774322760053
7550670,0.00509721413303499,0.992839665659227
4730128,0.00223535889519955,0.987696179557266
6860736,0.0240974777792804,0.977601215055893
2510026,-0.06667464,0.9426083
5260025,0.0734527985102842,0.539930901413458
840468,0.011855418896352,0.851235153239615
2340553,0.098215598104515,0.811874490113092
650685,-0.140517668163315,0.596793429266442
2140025,0.005770909,0.9828165
6370142,-0.00926075833294693,0.999918641374398
6450402,0.00090609905523209,0.987882855367761
6580253,-0.309491352991889,0.137104758688422
150315,-0.0983233832950621,0.830911282648476
3360291,0.0415993261878524,0.79229594635616
3940653,0.0379601067532249,0.979446247066172
2190707,-0.0655025837781107,0.775556948020364
5690753,0.00324095215391562,0.992959127395958
70398,-0.00158034983295341,0.976665559895909
6510735,0.172204871659635,0.554807060053656
4480634,-0.0225977057089821,0.999774322760053
1030324,-0.0594278479243364,0.953905655782003
130048,-0.01264193,0.9080941
3290296,0.00325582657332735,0.999774322760053
2570220,-0.0874021425170568,0.605497066591916
6350630,0.0120313269271239,0.920293466905006
2640731,0.00420859673070328,0.999557775842075
10224,-0.100189082969077,0.720376448381375
3310762,-0.0272150870684627,0.812037026873211
1710470,0.0236219479417636,0.925831411731083
2070592,-0.0415351238489841,0.885338469158912
7570333,0.0237591320062256,0.999774322760053
2370008,0.00948364659874201,0.816994322326411
1990440,0.0148155439056481,0.999918641374398
3520711,0.197094358020458,0.2549015262986
7000711,-0.00851178969512389,0.999774322760053
5670066,0.06239923,0.881042
1990427,-0.100937586937485,0.878786320334339
460470,-0.0145951199700169,0.96140165115121
2850279,0.105327164818903,0.999557775842075
6250093,-0.0929224421945829,0.715455847025218
4480592,0.166322417848157,0.959451415390707
630193,0.0359096286465643,0.840463146307211
4230356,0.0971549320428737,0.999557775842075
7610286,-0.0942425927959309,0.999557775842075
2750376,-0.0127491971690121,0.916090982314255
2230278,0.0460439250694842,0.999774322760053
6450139,-0.0592499785839546,0.999968670564841
1230176,-0.0181367754630903,0.842878949858871
2030292,0.03385909,0.9400253
5490386,0.02925925,0.9304893
840484,0.0539737888603051,0.84309755238442
4280692,-0.05188037,0.9062238
1740630,0.0198296342368831,0.819048155001165
4280608,-0.00774932322963373,0.975476626122448
1690167,0.175097521200495,0.498760443856266
1300717,0.0152753100756584,0.906708515194713
7510170,0.0967857107683416,0.76057975715568
2810372,-0.0475380543826676,0.670852581040926
5870273,-0.251223721526845,0.585423614251924
7560435,-0.0087865148580466,0.999918641374398
2510674,0.0104351786131556,0.999918641374398
5270706,0.03147338,0.9475567
780504,0.050497806266649,0.778052762524899
540095,0.00115503547293727,0.99987964839079
2100615,-0.0108214551654022,0.999774322760053
2810113,-0.0790454182921572,0.999557775842075
5900270,-0.00408353526864325,0.986759187022184
2320482,0.186655195678767,0.669248356016057
5340132,0.0485623430944706,0.522470605651546
7320612,-0.0461844509774743,0.999699300483383
7100326,0.0180359751013244,0.979446247066172
5360433,0.0957235845422755,0.999557775842075
1990079,-0.0221592658567928,0.999918641374398
3400630,0.406020284462061,0.207189699821589
6330367,-0.00483500119745628,0.991029462575476
6580524,0.135965538447048,0.635765887050462
2570139,0.0955593893046434,0.999774322760053
3780594,0.2965722,0.8004232
3390349,0.0852319698111161,0.641195771540607
5570164,-0.07277797715573,0.999699300483383
2940196,0.0225810534843127,0.984448256736356
2480072,0.0510196757172467,0.870176146377498
4150128,-0.0234541191781368,0.999774322760053
6020674,0.3167236,0.279201
1410022,0.04486897,0.8855855
5720474,-0.232190428054301,0.417152776752708
6280504,-0.6758837,0.7383022
3370746,0.0581783499127795,0.861135708692308
4890082,0.089244526437728,0.813836641714093
2060138,0.007931265,0.9651375
360605,0.02668793,0.9394213
6020201,0.0767005238257479,0.999699300483383
4250376,-0.0619891855381836,0.80485916384346
6330397,0.0184352771611893,0.842939210541733
7380131,0.0131317686847225,0.898213399626519
2970148,-0.0875488262182671,0.888791720118875
5690075,-0.0132121487153674,0.970008286124823
770730,0.208957979368925,0.999699300483383
5050255,0.00995050854076851,0.974056503835118
5720438,-0.10818647116521,0.999557775842075
4490768,0.0928234895477589,0.804224976331973
1940037,-0.00202711196505057,0.99041831488256
5810088,-0.184916963872318,0.566258433829389
6400327,0.022596403525716,0.838634515067165
7160039,-0.1567937,0.5995633
7510025,0.0119047621657895,0.999918641374398
3190133,-0.0243911203490565,0.963489741459061
670646,0.112214388358469,0.888791720118875
4640242,0.01504844,0.984409
2970291,-0.01199223,0.9742874
6420360,-0.00105287457060044,0.994709420615786
3290170,-0.0754642685249864,0.930551606878054
3190537,0.0679020397888532,0.999918641374398
2940082,0.0513512092774606,0.747931107692891
6110709,-0.00285511939479655,0.989125126771855
2190390,-0.133309551353051,0.544934520460385
2630719,0.0463867450758055,0.999699300483383
3780022,-0.03408533,0.8102098
160070,0.00394292151975684,0.996505377974385
360445,0.0161985493669423,0.999774322760053
3130669,0.159541902504439,0.999557775842075
2350603,-0.05115158,0.8793284
1820554,0.00263005352045997,0.984045786964257
6860594,-0.01038707,0.9570936
1110736,0.0691111702447209,0.829976179978231
3370577,-0.04758445,0.9392261
50021,0.0005219772,0.9993694
6270307,0.04457221,0.9084567
5390139,0.03212726,0.9558282
50398,-0.1960938,0.451561
5910377,-0.0798405569159728,0.798875348392
360161,0.00949888410432731,0.999774322760053
2690019,-0.00760093518169036,0.999557775842075
5700008,0.0167026521580009,0.982182561123582
6620577,-0.1476619,0.5848594
4480288,-0.0328556937898918,0.999774322760053
7040497,0.126121480381994,0.999699300483383
5080239,-0.00381476382757029,0.970066256280517
1690678,-0.222073020853138,0.822025225913294
4780315,-0.0122337394255689,0.773066965021073
5910379,-0.0841805156435873,0.999557775842075
1050356,0.0249461528705783,0.999918641374398
5420500,-0.161847383405933,0.456613682956959
1230470,0.0948634161786437,0.856208438829648
6860615,0.127295158784342,0.921510465083078
7560168,-0.266450582720958,0.411081558560511
730162,-0.127988232137022,0.551481874941124
4890440,-0.03318702,0.913191
2370477,-0.02120834,0.957456
840280,-0.0753915014636988,0.733271171699066
6590047,0.00196701341348593,0.999774322760053
3390273,-0.213351460216245,0.290843942627268
1510736,0.0164582259834205,0.947308350874663
110411,0.0748999650811681,0.999557775842075
4480520,0.0456096720546197,0.921302044154516
2340056,0.000548113126459526,0.997459336740181
5390646,0.255953677974501,0.1873775099005
1410369,0.0232163431519963,0.999557775842075
3710328,0.00663227331919636,0.999918641374398
4280678,-0.00986761781228296,0.998992431155261
4010360,0.0869696910840956,0.999918641374398
580431,-0.150522141162871,0.745835811344293
650075,-0.0993517304274398,0.959451415390707
2350376,0.00551645748639462,0.999774322760053
3890576,0.00899156295349268,0.938504867905163
5560180,0.04266642,0.910926
6060008,-0.0103919768126692,0.999918641374398
240133,0.02814008,0.9617196
870162,0.008109229,0.9907278
2810671,0.0134649227635117,0.941219713198941
4280739,0.310492086323281,0.308809052958816
4200408,0.0969179113732945,0.895551042581259
6200402,-0.137989959907815,0.55827940718059
3310767,-0.191347687535355,0.308199633637128
2070327,0.302065035470244,0.959451415390707
1030327,0.0318004999874928,0.913719891889618
3830156,-0.047874014116891,0.363797192305173
6450437,-0.136424,0.522554
6290538,-0.1032851,0.7050905
430288,0.0195460235864156,0.999918641374398
2630692,0.00208057576587173,0.996685433448538
2120068,0.0157060571441789,0.927823930584414
6450528,-0.01535351,0.9705482
3390142,0.0723824699373026,0.999968670564841
7650414,-0.0222734568370466,0.999557775842075
20138,-0.0652158066857105,0.780782143755364
2570392,0.00836629613904893,0.906153471450873
7380050,-0.0138026915290999,0.98966336285451
1110605,0.146727445097565,0.24232208267136
830494,0.03853425,0.9543514
6380181,0.036664854556709,0.521536250684126
520592,0.0141958502401724,0.714551902172665
4040672,0.1386338,0.5679513
4830100,-0.122719098515034,0.489066725150217
270309,0.1297597,0.7456573
4490487,-0.00552078118428767,0.986570246631118
4150711,-0.0247324016768964,0.833490799737729
4250672,-0.0454669764850983,0.800105068022462
4290592,-0.0244971799469189,0.83331533632244
2260168,-0.034147022424559,0.999699300483383
3390373,-0.016800190084874,0.796151117809834
2940520,-0.0132041211086289,0.999774322760053
510520,0.194801009342045,0.559891759494411
5490528,0.01808336,0.9720835
6040592,-0.09083933,0.9399002
5860097,-0.0161493690822896,0.999699300483383
2940528,-0.0569454980043478,0.837030263725057
650612,0.0144667804655896,0.889915710438949
7570348,-0.0202315306671732,0.583677918338548
1300670,0.272103324086261,0.366802609001263
3400367,0.0243141756428065,0.999774322760053
4670390,0.0310324756144187,0.999557775842075
3460086,0.201360191917023,0.555196114085819
1260133,0.100799246582362,0.952877295547791
5820424,0.143289482841141,0.999699300483383
4860196,-0.0290184179017814,0.999968670564841
7160612,0.03214295,0.9559803
4900309,-0.19250996476725,0.999699300483383
5570482,0.0628613788891883,0.915812248829173
4150193,-0.110825588895219,0.959451415390707
1500537,0.007509123,0.9935509
380537,0.004460496,0.9989978
3120709,-0.000516987704306082,0.999429116764575
4780040,0.06205002,0.8776694
4040382,-0.1274195,0.9014658
1300240,-0.1915406,0.6349225
4560328,-0.2352044,0.7007738
6520477,-0.00321621362435209,0.993503878438192
2450682,-0.307961366180085,0.124820298862442
4640717,-0.02154258,0.9175856
1010639,0.02599527,0.9541402
60193,0.0516995072658606,0.999918641374398
6200338,-0.07729472,0.731952
1410543,-0.0564907973985846,0.909728842056457
1260204,-0.00128734333765301,0.998727948605156
5910609,-0.00981752381988343,0.978051205430523
3290075,-0.01582094,0.9657016
5130601,-0.140992026377676,0.811874490113092
4760553,0.150183434063516,0.731603969509086
5050746,-0.02388813,0.8672523
70253,0.02871948,0.9538402
6180609,-0.0108617,0.9855404
6370021,0.0546007879878347,0.999557775842075
2320017,-0.0460394542932638,0.73053577117861
1240609,-0.029244880057397,0.968886907515944
4480008,-0.0887879452406732,0.818858909944912
5130039,0.0302280225238585,0.827395918911581
3800551,0.00868883972706769,0.999557775842075
1580725,-0.114687984181788,0.999968670564841
5910187,-0.0149235802289498,0.967120194818291
2600376,-0.225805039054466,0.930551606878054
650747,0.0606781272576846,0.82261306956801
4570438,-0.283914252463619,0.587678838106918
2340328,0.0657667672349813,0.601896572654237
